"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million","date2"
"57","AUS","Oceania","Australia","2020-03-22",1549,478,178.857,7,0,0.571,59.173,18.26,6.832,0.267,0,0.022,2.44,NA,NA,NA,NA,NA,NA,NA,NA,132593,10089,5.115,0.389,15718,0.606,0.0114,87.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.22,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,509.4,1.44,4.58,19.844135,2020-03-22
"58","AUS","Oceania","Australia","2020-03-23",1682,133,186.429,7,0,0.571,64.254,5.081,7.122,0.267,0,0.022,2.27,NA,NA,NA,NA,NA,NA,NA,NA,143638,11045,5.541,0.426,14153,0.546,0.0132,75.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-03-23
"59","AUS","Oceania","Australia","2020-03-24",2044,362,227.429,8,1,0.429,78.083,13.829,8.688,0.306,0.038,0.016,2.15,NA,NA,NA,NA,NA,NA,NA,NA,156668,13030,6.044,0.503,15087,0.582,0.0151,66.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-03-24
"60","AUS","Oceania","Australia","2020-03-25",2364,320,256.571,8,0,0.286,90.307,12.224,9.801,0.306,0,0.011,2.02,NA,NA,NA,NA,NA,NA,NA,NA,168436,11768,6.498,0.454,15766,0.608,0.0163,61.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-03-25
"61","AUS","Oceania","Australia","2020-03-26",2810,446,304.143,13,5,1,107.344,17.038,11.619,0.497,0.191,0.038,1.89,NA,NA,NA,NA,NA,NA,NA,NA,179939,11503,6.942,0.444,10943,0.422,0.0278,36,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-03-26
"62","AUS","Oceania","Australia","2020-03-27",3143,333,336,13,0,0.857,120.065,12.721,12.835,0.497,0,0.033,1.71,NA,NA,NA,NA,NA,NA,NA,NA,192808,12869,7.438,0.496,11718,0.452,0.0287,34.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-03-27
"63","AUS","Oceania","Australia","2020-03-28",3640,497,367,14,1,1,139.051,18.986,14.02,0.535,0.038,0.038,1.56,NA,NA,NA,NA,NA,NA,NA,NA,210069,17261,8.104,0.666,12509,0.483,0.0293,34.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-03-28
"64","AUS","Oceania","Australia","2020-03-29",3984,344,347.857,16,2,1.286,152.192,13.141,13.288,0.611,0.076,0.049,1.42,NA,NA,NA,NA,NA,NA,NA,NA,223514,13445,8.623,0.519,12989,0.501,0.0268,37.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,675.9,1.77,5.59,26.330294,2020-03-29
"65","AUS","Oceania","Australia","2020-03-30",4361,377,382.714,17,1,1.429,166.594,14.402,14.62,0.649,0.038,0.055,1.31,NA,NA,NA,NA,NA,NA,NA,NA,232947,9433,8.987,0.364,12758,0.492,0.03,33.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-03-30
"66","AUS","Oceania","Australia","2020-03-31",4559,198,359.286,18,1,1.429,174.158,7.564,13.725,0.688,0.038,0.055,1.19,82,3.132,426,16.274,NA,NA,NA,NA,244929,11982,9.449,0.462,12609,0.486,0.0285,35.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-03-31
"67","AUS","Oceania","Australia","2020-04-01",4862,303,356.857,20,2,1.714,185.733,11.575,13.632,0.764,0.076,0.065,1.09,86,3.285,441,16.847,NA,NA,NA,NA,256818,11889,9.908,0.459,12626,0.487,0.0283,35.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-01
"68","AUS","Oceania","Australia","2020-04-02",5116,254,329.429,24,4,1.571,195.436,9.703,12.584,0.917,0.153,0.06,0.98,92,3.514,415,15.853,NA,NA,NA,NA,267098,10280,10.304,0.397,12451,0.48,0.0265,37.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-02
"69","AUS","Oceania","Australia","2020-04-03",5330,214,312.429,28,4,2.143,203.611,8.175,11.935,1.07,0.153,0.082,0.87,93,3.553,457,17.458,NA,NA,NA,NA,277847,10749,10.719,0.415,12148,0.469,0.0257,38.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-03
"70","AUS","Oceania","Australia","2020-04-04",5550,220,272.857,30,2,2.286,212.015,8.404,10.423,1.146,0.076,0.087,0.78,95,3.629,490,18.718,NA,NA,NA,NA,287457,9610,11.09,0.371,11055,0.426,0.0247,40.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-04
"71","AUS","Oceania","Australia","2020-04-05",5687,137,243.286,35,5,2.714,217.248,5.234,9.294,1.337,0.191,0.104,0.71,96,3.667,457,17.458,NA,NA,NA,NA,297240,9783,11.467,0.377,10532,0.406,0.0231,43.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,899.2,2.18,7.46,35.02915,2020-04-05
"72","AUS","Oceania","Australia","2020-04-06",5797,110,205.143,40,5,3.286,221.45,4.202,7.837,1.528,0.191,0.126,0.66,93,3.553,305,11.651,NA,NA,NA,NA,302759,5519,11.68,0.213,9973,0.385,0.0206,48.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-06
"73","AUS","Oceania","Australia","2020-04-07",5895,98,190.857,45,5,3.857,225.194,3.744,7.291,1.719,0.191,0.147,0.62,87,3.323,263,10.047,NA,NA,NA,NA,310797,8038,11.99,0.31,9410,0.363,0.0203,49.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-07
"74","AUS","Oceania","Australia","2020-04-08",6010,115,164,50,5,4.286,229.587,4.393,6.265,1.91,0.191,0.164,0.59,81,3.094,262,10.009,NA,NA,NA,NA,319467,8670,12.325,0.334,8950,0.345,0.0183,54.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-08
"75","AUS","Oceania","Australia","2020-04-09",6108,98,141.714,51,1,3.857,233.331,3.744,5.414,1.948,0.038,0.147,0.54,81,3.094,247,9.436,NA,NA,NA,NA,330234,10767,12.74,0.415,9019,0.348,0.0157,63.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-09
"76","AUS","Oceania","Australia","2020-04-10",6215,107,126.429,54,3,3.714,237.418,4.087,4.83,2.063,0.115,0.142,0.5,80,3.056,240,9.168,NA,NA,NA,NA,338449,8215,13.057,0.317,8657,0.334,0.0146,68.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-10
"77","AUS","Oceania","Australia","2020-04-11",6303,88,107.571,57,3,3.857,240.78,3.362,4.109,2.177,0.115,0.147,0.45,83,3.171,239,9.13,NA,NA,NA,NA,350807,12358,13.534,0.477,9050,0.349,0.0119,84.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-11
"78","AUS","Oceania","Australia","2020-04-12",6315,12,89.714,60,3,3.571,241.239,0.458,3.427,2.292,0.115,0.136,0.42,79,3.018,227,8.672,NA,NA,NA,NA,354043,3236,13.658,0.125,8115,0.313,0.0111,90.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,1000.3,2.26,3.33,38.967587,2020-04-12
"79","AUS","Oceania","Australia","2020-04-13",6351,36,79.143,61,1,3,242.614,1.375,3.023,2.33,0.038,0.115,0.42,80,3.056,230,8.786,NA,NA,NA,NA,362239,8196,13.975,0.316,8497,0.328,0.0093,107.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-13
"80","AUS","Oceania","Australia","2020-04-14",6415,64,74.286,62,1,2.429,245.059,2.445,2.838,2.368,0.038,0.093,0.42,73,2.789,214,8.175,NA,NA,NA,NA,366596,4357,14.143,0.168,7971,0.308,0.0093,107.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-14
"81","AUS","Oceania","Australia","2020-04-15",6440,25,61.429,63,1,1.857,246.014,0.955,2.347,2.407,0.038,0.071,0.41,67,2.559,201,7.678,NA,NA,NA,NA,371377,4781,14.327,0.184,7416,0.286,0.0083,120.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-15
"82","AUS","Oceania","Australia","2020-04-16",6462,22,50.571,63,0,1.714,246.854,0.84,1.932,2.407,0,0.065,0.4,60,2.292,192,7.335,NA,NA,NA,NA,380003,8626,14.66,0.333,7110,0.274,0.0071,140.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-16
"83","AUS","Oceania","Australia","2020-04-17",6522,60,43.857,66,3,1.714,249.146,2.292,1.675,2.521,0.115,0.065,0.4,55,2.101,184,7.029,NA,NA,NA,NA,391530,11527,15.105,0.445,7583,0.293,0.0058,172.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-17
"84","AUS","Oceania","Australia","2020-04-18",6568,46,37.857,67,1,1.429,250.903,1.757,1.446,2.559,0.038,0.055,0.39,48,1.834,177,6.762,NA,NA,NA,NA,406510,14980,15.683,0.578,7958,0.307,0.0048,210.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-18
"85","AUS","Oceania","Australia","2020-04-19",6610,42,42.143,67,0,1,252.508,1.604,1.61,2.559,0,0.038,0.38,49,1.872,170,6.494,NA,NA,NA,NA,421099,14589,16.245,0.563,9579,0.37,0.0044,227.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,1041.4,2.2,1.35,40.568676,2020-04-19
"86","AUS","Oceania","Australia","2020-04-20",6623,13,38.857,67,0,0.857,253.004,0.497,1.484,2.559,0,0.033,0.37,47,1.795,167,6.38,NA,NA,NA,NA,431734,10635,16.656,0.41,9928,0.383,0.0039,255.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-20
"87","AUS","Oceania","Australia","2020-04-21",6645,22,32.857,67,0,0.714,253.845,0.84,1.255,2.559,0,0.027,0.37,46,1.757,161,6.15,NA,NA,NA,NA,440107,8373,16.979,0.323,10502,0.405,0.0031,319.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-21
"88","AUS","Oceania","Australia","2020-04-22",6652,7,30.286,67,0,0.571,254.112,0.267,1.157,2.559,0,0.022,0.37,45,1.719,152,5.807,NA,NA,NA,NA,452537,12430,17.458,0.48,11594,0.447,0.0026,382.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-22
"89","AUS","Oceania","Australia","2020-04-23",6662,10,28.571,75,8,1.714,254.494,0.382,1.091,2.865,0.306,0.065,0.37,42,1.604,138,5.272,NA,NA,NA,NA,466665,14128,18.003,0.545,12380,0.478,0.0023,433.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-23
"90","AUS","Oceania","Australia","2020-04-24",6677,15,22.143,79,4,1.857,255.067,0.573,0.846,3.018,0.153,0.071,0.38,43,1.643,129,4.928,NA,NA,NA,NA,482370,15705,18.609,0.606,12977,0.501,0.0017,586.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-24
"91","AUS","Oceania","Australia","2020-04-25",6694,17,18,80,1,1.857,255.717,0.649,0.688,3.056,0.038,0.071,0.41,43,1.643,115,4.393,NA,NA,NA,NA,494257,11887,19.068,0.459,12535,0.484,0.0014,696.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-25
"92","AUS","Oceania","Australia","2020-04-26",6714,20,14.857,83,3,2.286,256.481,0.764,0.568,3.171,0.115,0.087,0.44,43,1.643,113,4.317,NA,NA,NA,NA,506450,12193,19.538,0.47,12193,0.47,0.0012,820.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,1051.7001,2.09,0.34,40.969925,2020-04-26
"93","AUS","Oceania","Australia","2020-04-27",6721,7,14,83,0,2.286,256.748,0.267,0.535,3.171,0,0.087,0.47,42,1.604,109,4.164,NA,NA,NA,NA,517063,10613,19.948,0.409,12190,0.47,0.0011,870.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-27
"94","AUS","Oceania","Australia","2020-04-28",6744,23,14.143,89,6,3.143,257.627,0.879,0.54,3.4,0.229,0.12,0.51,38,1.452,93,3.553,NA,NA,NA,NA,530679,13616,20.473,0.525,12939,0.499,0.0011,914.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-28
"95","AUS","Oceania","Australia","2020-04-29",6752,8,14.286,91,2,3.429,257.932,0.306,0.546,3.476,0.076,0.131,0.55,34,1.299,89,3.4,NA,NA,NA,NA,544410,13731,21.003,0.53,13125,0.506,0.0011,918.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-29
"96","AUS","Oceania","Australia","2020-04-30",6766,14,14.857,93,2,2.571,258.467,0.535,0.568,3.553,0.076,0.098,0.59,28,1.07,83,3.171,NA,NA,NA,NA,563641,19231,21.744,0.742,13854,0.534,0.0011,932.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-04-30
"97","AUS","Oceania","Australia","2020-05-01",6778,12,14.429,93,0,2,258.926,0.458,0.551,3.553,0,0.076,0.64,28,1.07,79,3.018,NA,NA,NA,NA,588868,25227,22.718,0.973,15214,0.587,9e-04,1054.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-01
"98","AUS","Oceania","Australia","2020-05-02",6799,21,15,94,1,2,259.728,0.802,0.573,3.591,0.038,0.076,0.7,28,1.07,75,2.865,NA,NA,NA,NA,611583,22715,23.594,0.876,16761,0.647,9e-04,1117.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-02
"99","AUS","Oceania","Australia","2020-05-03",6822,23,15.429,95,1,1.714,260.606,0.879,0.589,3.629,0.038,0.065,0.75,28,1.07,70,2.674,NA,NA,NA,NA,633107,21524,24.424,0.83,18094,0.698,9e-04,1172.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,1015.00006,1.9,-1.2,39.54024,2020-05-03
"100","AUS","Oceania","Australia","2020-05-04",6847,25,18,96,1,1.857,261.561,0.955,0.688,3.667,0.038,0.071,0.79,27,1.031,66,2.521,NA,NA,NA,NA,650214,17107,25.084,0.66,19022,0.734,9e-04,1056.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-04
"101","AUS","Oceania","Australia","2020-05-05",6875,28,18.714,97,1,1.143,262.631,1.07,0.715,3.705,0.038,0.044,0.81,27,1.031,62,2.368,NA,NA,NA,NA,664756,14542,25.645,0.561,19154,0.739,0.001,1023.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-05
"102","AUS","Oceania","Australia","2020-05-06",6894,19,20.286,97,0,0.857,263.357,0.726,0.775,3.705,0,0.033,0.8,23,0.879,58,2.216,NA,NA,NA,NA,688656,23900,26.567,0.922,20607,0.795,0.001,1015.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-06
"103","AUS","Oceania","Australia","2020-05-07",6913,19,21,97,0,0.571,264.083,0.726,0.802,3.705,0,0.022,0.77,21,0.802,56,2.139,NA,NA,NA,NA,722549,33893,27.875,1.308,22701,0.876,9e-04,1081,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-07
"104","AUS","Oceania","Australia","2020-05-08",6918,5,20,97,0,0.571,264.274,0.191,0.764,3.705,0,0.022,0.76,19,0.726,51,1.948,NA,NA,NA,NA,757250,34701,29.214,1.339,24055,0.928,8e-04,1202.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-08
"105","AUS","Oceania","Australia","2020-05-09",6939,21,20,97,0,0.429,265.076,0.802,0.764,3.705,0,0.016,0.77,17,0.649,43,1.643,NA,NA,NA,NA,795456,38206,30.688,1.474,26268,1.013,8e-04,1313.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-09
"106","AUS","Oceania","Australia","2020-05-10",6948,9,18,97,0,0.286,265.42,0.344,0.688,3.705,0,0.011,0.77,16,0.611,49,1.872,NA,NA,NA,NA,827872,32416,31.938,1.251,27824,1.073,6e-04,1545.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,988.50006,1.74,-0.83,38.50791,2020-05-10
"107","AUS","Oceania","Australia","2020-05-11",6970,22,17.571,97,0,0.143,266.26,0.84,0.671,3.705,0,0.005,0.79,16,0.611,47,1.795,NA,NA,NA,NA,855119,27247,32.989,1.051,29272,1.129,6e-04,1665.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-11
"108","AUS","Oceania","Australia","2020-05-12",6980,10,15,98,1,0.143,266.642,0.382,0.573,3.744,0.038,0.005,0.8,17,0.649,50,1.91,NA,NA,NA,NA,877927,22808,33.869,0.88,30453,1.175,5e-04,2030.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-12
"109","AUS","Oceania","Australia","2020-05-13",6989,9,13.571,98,0,0.143,266.986,0.344,0.518,3.744,0,0.005,0.81,18,0.688,51,1.948,NA,NA,NA,NA,909025,31098,35.069,1.2,31481,1.214,4e-04,2319.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2020-05-13
